"Gubernatorial General Election Returns by County, National Summary (2007)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2007)","Dem. Votes","Dem. %","Rep. Candidate (2007)","Rep. Votes","Rep. %","Highest Other (2007)","Other Votes","Other %"
KY,ADAIR,R,"Beshear, Steven",1494,32.3,"Fletcher, Ernest",3138,67.7,,,
KY,ALLEN,R,"Beshear, Steven",1820,48.2,"Fletcher, Ernest",1955,51.8,,,
KY,ANDERSON,D,"Beshear, Steven",4363,60.5,"Fletcher, Ernest",2844,39.5,,,
KY,BALLARD,D,"Beshear, Steven",1792,65.9,"Fletcher, Ernest",927,34.1,,,
KY,BARREN,D,"Beshear, Steven",5856,52.6,"Fletcher, Ernest",5279,47.4,,,
KY,BATH,D,"Beshear, Steven",2297,66.9,"Fletcher, Ernest",1136,33.1,,,
KY,BELL,D,"Beshear, Steven",3006,60,"Fletcher, Ernest",2003,40,,,
KY,BOONE,R,"Beshear, Steven",9845,49.2,"Fletcher, Ernest",10147,50.8,,,
KY,BOURBON,D,"Beshear, Steven",3036,57.8,"Fletcher, Ernest",2214,42.2,,,
KY,BOYD,D,"Beshear, Steven",7239,66,"Fletcher, Ernest",3723,34,,,
KY,BOYLE,D,"Beshear, Steven",3855,53.7,"Fletcher, Ernest",3329,46.3,,,
KY,BRACKEN,D,"Beshear, Steven",1134,58.7,"Fletcher, Ernest",797,41.3,,,
KY,BREATHITT,D,"Beshear, Steven",3057,74.2,"Fletcher, Ernest",1065,25.8,,,
KY,BRECKINRIDGE,D,"Beshear, Steven",2859,53.4,"Fletcher, Ernest",2492,46.6,,,
KY,BULLITT,D,"Beshear, Steven",9298,55.7,"Fletcher, Ernest",7384,44.3,,,
KY,BUTLER,R,"Beshear, Steven",1231,44,"Fletcher, Ernest",1565,56,,,
KY,CALDWELL,D,"Beshear, Steven",2456,64.8,"Fletcher, Ernest",1335,35.2,,,
KY,CALLOWAY,D,"Beshear, Steven",4859,55.7,"Fletcher, Ernest",3861,44.3,,,
KY,CAMPBELL,D,"Beshear, Steven",10874,55.6,"Fletcher, Ernest",8690,44.4,,,
KY,CARLISLE,D,"Beshear, Steven",1141,60.6,"Fletcher, Ernest",743,39.4,,,
KY,CARROLL,D,"Beshear, Steven",1473,67.5,"Fletcher, Ernest",708,32.5,,,
KY,CARTER,D,"Beshear, Steven",4024,69,"Fletcher, Ernest",1809,31,,,
KY,CASEY,R,"Beshear, Steven",1128,31,"Fletcher, Ernest",2509,69,,,
KY,CHRISTIAN,D,"Beshear, Steven",4586,51.7,"Fletcher, Ernest",4279,48.3,,,
KY,CLARK,D,"Beshear, Steven",5183,54.7,"Fletcher, Ernest",4300,45.3,,,
KY,CLAY,R,"Beshear, Steven",2042,42.9,"Fletcher, Ernest",2713,57.1,,,
KY,CLINTON,R,"Beshear, Steven",696,33.8,"Fletcher, Ernest",1366,66.2,,,
KY,CRITTENDEN,D,"Beshear, Steven",1282,53.3,"Fletcher, Ernest",1121,46.7,,,
KY,CUMBERLAND,R,"Beshear, Steven",583,35.2,"Fletcher, Ernest",1071,64.8,,,
KY,DAVIESS,D,"Beshear, Steven",15983,64.4,"Fletcher, Ernest",8845,35.6,,,
KY,EDMONSON,D,"Beshear, Steven",1918,52.3,"Fletcher, Ernest",1752,47.7,,,
KY,ELLIOTT,D,"Beshear, Steven",1631,88.8,"Fletcher, Ernest",205,11.2,,,
KY,ESTILL,R,"Beshear, Steven",1679,46,"Fletcher, Ernest",1970,54,,,
KY,FAYETTE,D,"Beshear, Steven",42302,59,"Fletcher, Ernest",29456,41,,,
KY,FLEMING,D,"Beshear, Steven",2194,54.6,"Fletcher, Ernest",1826,45.4,,,
KY,FLOYD,D,"Beshear, Steven",7968,80.6,"Fletcher, Ernest",1912,19.4,,,
KY,FRANKLIN,D,"Beshear, Steven",13878,73.4,"Fletcher, Ernest",5022,26.6,,,
KY,FULTON,D,"Beshear, Steven",949,63.8,"Fletcher, Ernest",539,36.2,,,
KY,GALLATIN,D,"Beshear, Steven",999,67.5,"Fletcher, Ernest",481,32.5,,,
KY,GARRARD,R,"Beshear, Steven",1798,42.5,"Fletcher, Ernest",2433,57.5,,,
KY,GRANT,D,"Beshear, Steven",2501,59.6,"Fletcher, Ernest",1695,40.4,,,
KY,GRAVES,D,"Beshear, Steven",6074,61.2,"Fletcher, Ernest",3848,38.8,,,
KY,GRAYSON,R,"Beshear, Steven",2906,48.7,"Fletcher, Ernest",3060,51.3,,,
KY,GREEN,R,"Beshear, Steven",1262,42.9,"Fletcher, Ernest",1681,57.1,,,
KY,GREENUP,D,"Beshear, Steven",5738,68.1,"Fletcher, Ernest",2686,31.9,,,
KY,HANCOCK,D,"Beshear, Steven",1678,67,"Fletcher, Ernest",825,33,,,
KY,HARDIN,D,"Beshear, Steven",10795,51.8,"Fletcher, Ernest",10042,48.2,,,
KY,HARLAN,D,"Beshear, Steven",3773,67.6,"Fletcher, Ernest",1805,32.4,,,
KY,HARRISON,D,"Beshear, Steven",2762,58.7,"Fletcher, Ernest",1947,41.3,,,
KY,HART,D,"Beshear, Steven",2166,53.3,"Fletcher, Ernest",1894,46.7,,,
KY,HENDERSON,D,"Beshear, Steven",8239,66.9,"Fletcher, Ernest",4071,33.1,,,
KY,HENRY,D,"Beshear, Steven",2746,62.7,"Fletcher, Ernest",1633,37.3,,,
KY,HICKMAN,D,"Beshear, Steven",887,58.5,"Fletcher, Ernest",629,41.5,,,
KY,HOPKINS,D,"Beshear, Steven",7389,63.8,"Fletcher, Ernest",4194,36.2,,,
