"Gubernatorial General Election Returns by County, National Summary (1987)"
"Generated from CQ Press U.S. Political Stats Database, October 20, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (1987)","Dem. Votes","Dem. %","Rep. Candidate (1987)","Rep. Votes","Rep. %","Highest Other (1987)","Other Votes","Other %"
KY,ADAIR,D,"Wilkinson, Wallace",2898,63.1,"Harper, John",1695,36.9,,,
KY,ALLEN,D,"Wilkinson, Wallace",1509,56.7,"Harper, John",1151,43.3,,,
KY,ANDERSON,D,"Wilkinson, Wallace",2483,69.1,"Harper, John",1109,30.9,,,
KY,BALLARD,D,"Wilkinson, Wallace",1994,87.5,"Harper, John",285,12.5,,,
KY,BARREN,D,"Wilkinson, Wallace",4301,69.6,"Harper, John",1881,30.4,,,
KY,BATH,D,"Wilkinson, Wallace",2172,83.2,"Harper, John",438,16.8,,,
KY,BELL,D,"Wilkinson, Wallace",6023,69.4,"Harper, John",2661,30.6,,,
KY,BOONE,D,"Wilkinson, Wallace",6223,68.3,"Harper, John",2893,31.7,,,
KY,BOURBON,D,"Wilkinson, Wallace",2615,66.9,"Harper, John",1296,33.1,,,
KY,BOYD,D,"Wilkinson, Wallace",8463,64.8,"Harper, John",4600,35.2,,,
KY,BOYLE,D,"Wilkinson, Wallace",3222,61.2,"Harper, John",2043,38.8,,,
KY,BRACKEN,D,"Wilkinson, Wallace",1495,73.8,"Harper, John",532,26.2,,,
KY,BREATHITT,D,"Wilkinson, Wallace",2985,87.4,"Harper, John",431,12.6,,,
KY,BRECKINRIDGE,D,"Wilkinson, Wallace",2636,68.2,"Harper, John",1227,31.8,,,
KY,BULLITT,R,"Wilkinson, Wallace",3276,36.9,"Harper, John",5609,63.1,,,
KY,BUTLER,D,"Wilkinson, Wallace",1254,54.8,"Harper, John",1035,45.2,,,
KY,CALDWELL,D,"Wilkinson, Wallace",2133,72.5,"Harper, John",811,27.5,,,
KY,CALLOWAY,D,"Wilkinson, Wallace",4093,66.2,"Harper, John",2094,33.8,,,
KY,CAMPBELL,D,"Wilkinson, Wallace",11972,67.7,"Harper, John",5718,32.3,,,
KY,CARLISLE,D,"Wilkinson, Wallace",1625,89,"Harper, John",201,11,,,
KY,CARROLL,D,"Wilkinson, Wallace",1611,79.1,"Harper, John",426,20.9,,,
KY,CARTER,D,"Wilkinson, Wallace",3783,67.6,"Harper, John",1813,32.4,,,
KY,CASEY,D,"Wilkinson, Wallace",3382,80.6,"Harper, John",815,19.4,,,
KY,CHRISTIAN,D,"Wilkinson, Wallace",6955,75.3,"Harper, John",2283,24.7,,,
KY,CLARK,D,"Wilkinson, Wallace",3869,64.6,"Harper, John",2118,35.4,,,
KY,CLAY,D,"Wilkinson, Wallace",3198,72.8,"Harper, John",1192,27.2,,,
